time_bucket,p95_latency_ms,p99_latency_ms,call_count,HTTP_MCR,HTTP_RT,providerRPC_MCR,providerRPC_RT,cpu_utilization,memory_utilization,active_instances,p95_latency_ms_delta1,p99_latency_ms_delta1,HTTP_MCR_delta1,HTTP_RT_delta1,providerRPC_MCR_delta1,providerRPC_RT_delta1,cpu_utilization_delta1,memory_utilization_delta1,p95_latency_ms_delta2,p99_latency_ms_delta2,HTTP_MCR_delta2,HTTP_RT_delta2,providerRPC_MCR_delta2,providerRPC_RT_delta2,cpu_utilization_delta2,memory_utilization_delta2,p95_latency_ms_delta4,p99_latency_ms_delta4,HTTP_MCR_delta4,HTTP_RT_delta4,providerRPC_MCR_delta4,providerRPC_RT_delta4,cpu_utilization_delta4,memory_utilization_delta4,violation_now,label_next_violation
179,468.0,542.1900000000023,40982.0,153.19778839172483,153.19778839172483,21.787064270152506,196.36723967678873,0.35731919536246454,0.7377016162560657,306.0,-1.0,-10.19999999999709,-1.48618286131898,-1.48618286131898,0.14000544662309267,-0.11595824302841606,-0.002717259858931953,-0.00010260881162149627,1.0,3.4800000000032014,-1.3082449213706298,-1.3082449213706298,0.17502723311547186,-1.8605814465406638,-0.010581430221761057,-0.00017783844393060022,4.0,6.190000000002328,-1.2779070387540514,-1.2779070387540514,0.23984204793028496,-2.105847723410335,-0.00771378896103464,5.605602576064239e-05,1,1
180,471.0,541.0,39515.0,154.4729488431061,154.4729488431061,22.24466230936819,198.5791504672345,0.36085618577822587,0.7377352808036056,306.0,3.0,-1.1900000000023283,1.2751604513812822,1.2751604513812822,0.45759803921568576,2.211910790445785,0.003536990415761332,3.366454753994663e-05,2.0,-11.389999999999418,-0.21102240993769783,-0.21102240993769783,0.5976034858387784,2.095952547417369,0.0008197305568293789,-6.894426408154963e-05,4.0,5.0,-0.6078815566985725,-0.6078815566985725,0.6357026143790847,0.2639200761107361,-0.007447768242739516,-2.840141844906441e-05,1,1
181,469.0,542.010000000002,40100.0,156.03716923964473,156.03716923964473,22.272712418300653,197.8957434875505,0.3613327736130678,0.7377791541074615,306.0,-2.0,1.0100000000020373,1.5642203965386159,1.5642203965386159,0.028050108932461626,-0.6834069796840083,0.0004765878348419461,4.387330385591248e-05,1.0,-0.18000000000029104,2.839380847919898,2.839380847919898,0.4856481481481474,1.5285038107617765,0.004013578250603278,7.753785139585911e-05,2.0,3.3000000000029104,1.5311359265492683,1.5311359265492683,0.6606753812636192,-0.33207763577888727,-0.006567851971157779,-0.0001003005925347411,1,0
182,467.0,532.0,40759.0,155.21987723038131,155.21987723038131,22.158306100217864,197.7525869079816,0.3527215592804249,0.7376743753751119,306.0,-2.0,-10.010000000002037,-0.8172920092634115,-0.8172920092634115,-0.11440631808278923,-0.1431565795689096,-0.008611214332642891,-0.00010477873234959745,-4.0,-9.0,0.7469283872752044,0.7469283872752044,-0.0863562091503276,-0.8265635592529179,-0.008134626497800945,-6.0905428493684965e-05,-2.0,-20.389999999999418,0.5359059773375066,0.5359059773375066,0.5112472766884508,1.269388988164451,-0.007314895940971566,-0.0001298496925752346,0,1
183,466.0,544.0,40452.0,155.66966145075924,155.66966145075924,22.16331699346405,197.61562992516045,0.35445123197113665,0.7376854957318774,306.0,-1.0,12.0,0.44978422037792143,0.44978422037792143,0.005010893246186754,-0.13695698282114677,0.0017296726907117255,1.112035676542611e-05,-3.0,1.9899999999979627,-0.36750778888549007,-0.36750778888549007,-0.10939542483660247,-0.28011356239005636,-0.006881541641931166,-9.365837558417134e-05,-2.0,1.8099999999976717,2.471873059034408,2.471873059034408,0.3762527233115449,1.2483902483717202,-0.002867963391327888,-1.6120524188312224e-05,1,1
184,465.0,540.0,40793.0,154.43174992935315,154.43174992935315,22.06320806100218,196.013752485125,0.3527301759339815,0.7377270506877526,306.0,-1.0,-4.0,-1.2379115214060903,-1.2379115214060903,-0.1001089324618718,-1.6018774400354516,-0.0017210560371551664,4.155495587521152e-05,-2.0,8.0,-0.7881273010281689,-0.7881273010281689,-0.09509803921568505,-1.7388344228565984,8.61665355655905e-06,5.267531264063763e-05,-6.0,-1.0,-0.04119891375296447,-0.04119891375296447,-0.18145424836601265,-2.5653979821095163,-0.008126009844244386,-8.230115853047337e-06,1,0
185,467.0,534.0,40848.0,154.210038255672,154.210038255672,22.04880174291939,197.25670768797968,0.35317208786513105,0.737616181763169,306.0,2.0,-6.0,-0.22171167368114197,-0.22171167368114197,-0.014406318082787806,1.242955202854688,0.0004419119311495634,-0.00011086892458356257,1.0,-10.0,-1.4596231950872323,-1.4596231950872323,-0.11451525054465961,-0.35892223718076366,-0.001279144106005603,-6.931396870835105e-05,-2.0,-8.010000000002037,-1.8271309839727223,-1.8271309839727223,-0.22391067538126208,-0.63903579957082,-0.008160685747936769,-0.00016297234429252239,0,1
186,461.0,539.0,41343.0,154.23264398870546,154.23264398870546,22.04964596949891,196.04467519804453,0.3496941469440785,0.7377194544069128,306.0,-6.0,5.0,0.022605733033458364,0.022605733033458364,0.0008442265795203241,-1.2120324899351544,-0.0034779409210525247,0.0001032726437437681,-4.0,-1.0,-0.1991059406476836,-0.1991059406476836,-0.013562091503267482,0.030922712919533524,-0.0030360289899029613,-7.596280839794467e-06,-6.0,7.0,-0.9872332416758525,-0.9872332416758525,-0.10866013071895253,-1.7079117099370649,-0.0030274123363464023,4.507903180084316e-05,1,1
187,468.0,541.0,41921.0,153.56942814600498,153.56942814600498,21.999210239651415,196.64340030224972,0.3502874184633975,0.7376446092829985,306.0,7.0,2.0,-0.6632158427004811,-0.6632158427004811,-0.05043572984749645,0.5987251042051867,0.000593271519318983,-7.48451239143133e-05,1.0,7.0,-0.6406101096670227,-0.6406101096670227,-0.04959150326797612,-0.6133073857299678,-0.0028846694017335417,2.8427519829454795e-05,2.0,-3.0,-2.100233304754255,-2.100233304754255,-0.16410675381263573,-0.9722296229107315,-0.004163813507739145,-4.088644887889625e-05,1,1
188,466.0,544.4499999999971,41456.0,153.9999349269027,153.9999349269027,21.97995642701525,196.110198593265,0.3541452856725819,0.7376656407624288,306.0,-2.0,3.4499999999970896,0.43050678089772987,0.43050678089772987,-0.019253812636165435,-0.5332017089847056,0.003857867209184407,2.1031479430333455e-05,5.0,5.44999999999709,-0.2327090618027512,-0.2327090618027512,-0.06968954248366188,0.065523395220481,0.00445113872850339,-5.381364448397985e-05,1.0,4.44999999999709,-0.4318150024504348,-0.4318150024504348,-0.08325163398692936,0.09644610814001453,0.0014151097386004285,-6.140992532377432e-05,1,0
189,466.0,538.0,41000.0,153.6974634706222,153.6974634706222,22.045125272331155,196.28718874323147,0.34972767187204273,0.7376454647849587,306.0,0.0,-6.44999999999709,-0.3024714562805002,-0.3024714562805002,0.06516884531590605,0.176990149966457,-0.004417613800539177,-2.0175977470060502e-05,-2.0,-3.0,0.12803532461722966,0.12803532461722966,0.04591503267974062,-0.35621155901824864,-0.0005597465913547706,8.55501960272953e-07,-1.0,4.0,-0.512574785049793,-0.512574785049793,-0.003676470588235503,-0.9695189447482164,-0.0034444159930883123,2.9283021789727748e-05,0,1
190,463.0,539.0,40928.0,153.2384290126023,153.2384290126023,22.00498366013072,195.8310965971683,0.34925867664920673,0.7375639591341704,306.0,-3.0,1.0,-0.4590344580199144,-0.4590344580199144,-0.04014161220043633,-0.4560921460631562,-0.0004689952228359995,-8.150565078834937e-05,-3.0,-5.44999999999709,-0.7615059143004146,-0.7615059143004146,0.025027233115469727,-0.27910199609669917,-0.004886609023375177,-0.00010168162825840987,2.0,0.0,-0.9942149761031658,-0.9942149761031658,-0.044662309368192155,-0.21357860087621816,-0.000435470294871787,-0.00015549527274238972,1,0
191,460.0,530.0,41124.0,153.72977098620837,153.72977098620837,22.053376906318082,197.03311407721802,0.35048237269638693,0.7375907146073635,306.0,-3.0,-9.0,0.4913419736060689,0.4913419736060689,0.04839324618736285,1.2020174800497045,0.0012236960471802005,2.6755473193085244e-05,-6.0,-8.0,0.03230751558615452,0.03230751558615452,0.008251633986926521,0.7459253339865484,0.000754700824344201,-5.475017759526413e-05,-8.0,-11.0,0.16034284020338418,0.16034284020338418,0.05416666666666714,0.38971377496829973,0.0001949542329894305,-5.3894675634991174e-05,0,0
192,457.0,524.0,41327.0,154.13608413069204,154.13608413069204,21.92600762527233,195.4120803827192,0.3539261862750075,0.7375927154534783,306.0,-3.0,-6.0,0.4063131444836756,0.4063131444836756,-0.12736928104575185,-1.6210336944988057,0.003443813578620558,2.0008461147913437e-06,-6.0,-15.0,0.8976551180897445,0.8976551180897445,-0.078976034858389,-0.4190162144491012,0.004667509625800759,2.8756319307876588e-05,-9.0,-20.44999999999709,0.13614920378932993,0.13614920378932993,-0.05394880174291927,-0.6981182105458004,-0.0002190993975744182,-7.292530895053329e-05,0,0
193,461.0,531.8000000000029,41721.0,153.03065800797435,153.03065800797435,21.968845315904137,195.31672401374126,0.3496155225599155,0.7375878648820267,306.0,4.0,7.80000000000291,-1.105426122717688,-1.105426122717688,0.042837690631806424,-0.09535636897794575,-0.004310663715091978,-4.850571451608943e-06,1.0,1.8000000000029104,-0.6991129782340124,-0.6991129782340124,-0.08453159041394542,-1.7163900634767515,-0.0008668501364714198,-2.849725336817599e-06,-5.0,-6.19999999999709,-0.6668054626478579,-0.6668054626478579,-0.0762799564270189,-0.9704647294902031,-0.00011214931212721879,-5.7599902932081726e-05,0,0
194,462.0,534.0,41952.0,152.99744897286172,152.99744897286172,21.882788671023963,194.73385567913803,0.34694944272639633,0.7375669179399029,306.0,1.0,2.1999999999970896,-0.033209035112633956,-0.033209035112633956,-0.0860566448801734,-0.5828683346032335,-0.002666079833519186,-2.0946942123734047e-05,5.0,10.0,-1.138635157830322,-1.138635157830322,-0.04321895424836697,-0.6782247035811793,-0.006976743548611164,-2.579751357534299e-05,-1.0,-5.0,-0.24098003974057747,-0.24098003974057747,-0.12219498910675597,-1.0972409180302805,-0.0023092339228104053,2.958805732533598e-06,0,1
195,465.0,539.0,41051.0,152.59992610237296,152.59992610237296,22.096214596949892,195.50793022082988,0.3468679117475007,0.7375970568532259,306.0,3.0,5.0,-0.397522870488757,-0.397522870488757,0.2134259259259288,0.7740745416918458,-8.153097889562755e-05,3.0138913322930172e-05,4.0,7.19999999999709,-0.43073190560139096,-0.43073190560139096,0.1273692810457554,0.19120620708861225,-0.0027476108124148135,9.191971199196125e-06,5.0,9.0,-1.1298448838354034,-1.1298448838354034,0.04283769063180998,-1.5251838563881392,-0.0036144609488862334,6.342245862378526e-06,1,0
196,459.0,529.0,40411.0,153.67365259360378,153.67365259360378,22.098692810457514,196.2065363318078,0.35222727220013067,0.7376712089270548,306.0,-6.0,-10.0,1.0737264912308149,1.0737264912308149,0.002478213507622229,0.69860611097792,0.005359360452629969,7.415207382899247e-05,-3.0,-5.0,0.6762036207420579,0.6762036207420579,0.21590413943355102,1.4726806526697658,0.005277829473734341,0.00010429098715192264,2.0,5.0,-0.4624315370882641,-0.4624315370882641,0.17268518518518405,0.7944559490885865,-0.0016989140748768228,7.849347357657965e-05,0,0
197,458.0,526.0,41095.0,153.7568482430977,153.7568482430977,22.13082788671024,197.04674402460006,0.3491934776177103,0.7375937037997775,306.0,-1.0,-3.0,0.08319564949391633,0.08319564949391633,0.03213507625272527,0.8402076927922622,-0.0030337945824203683,-7.750512727733305e-05,-7.0,-13.0,1.1569221407247312,1.1569221407247312,0.0346132897603475,1.5388138037701822,0.0023255658702096005,-3.3530534483405816e-06,-3.0,-5.80000000000291,0.7261902351233402,0.7261902351233402,0.1619825708061029,1.7300200108587944,-0.00042204494220521305,5.8389177508555434e-06,0,0
198,460.0,532.9700000000012,40604.0,154.8081418050452,154.8081418050452,22.04501633986928,196.95589693033145,0.34769338139576406,0.7377172244919671,306.0,2.0,6.970000000001164,1.0512935619475172,1.0512935619475172,-0.08581154684095793,-0.09084709426861082,-0.0015000962219462455,0.0001235206921895715,1.0,3.970000000001164,1.1344892114414336,1.1344892114414336,-0.05367647058823266,0.7493605985236513,-0.004533890804366614,4.601556491223846e-05,-2.0,-1.0299999999988358,1.8106928321834914,1.8106928321834914,0.16222766884531836,2.222041251193417,0.0007439386693677275,0.0001503065520641611,0,0
199,460.0,526.0,41000.0,154.46010781029057,154.46010781029057,22.073011982570804,197.59730725897145,0.34871782694755155,0.7378877514328053,306.0,0.0,-6.970000000001164,-0.348033994754644,-0.348033994754644,0.027995642701522883,0.6414103286400064,0.0010244455517874895,0.0001705269408381893,2.0,0.0,0.7032595671928732,0.7032595671928732,-0.05781590413943505,0.5505632343713955,-0.00047565067015875595,0.0002940476330277608,-5.0,-13.0,1.8601817079176044,1.8601817079176044,-0.02320261437908755,2.0893770381415777,0.0018499152000508445,0.00029069457957942024,0,0
200,461.0,529.0,40876.0,154.72600156313354,154.72600156313354,22.04945533769063,197.94830339284326,0.35279726033281733,0.7378564110768386,306.0,1.0,3.0,0.26589375284297034,0.26589375284297034,-0.023556644880173394,0.35099613387180284,0.004079433385265785,-3.134035596663587e-05,1.0,-3.970000000001164,-0.08214024191167368,-0.08214024191167368,0.0044389978213494885,0.9924064625118092,0.0051038789370532744,0.00013918658487155344,2.0,0.0,1.0523489695297599,1.0523489695297599,-0.04923747276688317,1.7417670610354605,0.0005699881326866607,0.0001852021497837919,0,0
201,458.0,528.0,40891.0,155.13247671326172,155.13247671326172,22.02001633986928,196.95282512195067,0.35417819196283673,0.7378901527598013,306.0,-3.0,-1.0,0.4064751501281876,0.4064751501281876,-0.02943899782135162,-0.9954782708925904,0.0013809316300193997,3.3741682962662445e-05,-2.0,2.0,0.6723689029711579,0.6723689029711579,-0.052995642701525014,-0.6444821370207876,0.005460365015285185,2.401326996026576e-06,0.0,2.0,1.3756284701640311,1.3756284701640311,-0.11081154684096006,-0.09391890264939207,0.004984714345126429,0.0002964489600237874,0,0
202,455.0,526.0,40664.0,155.0102737194026,155.0102737194026,22.026797385620913,198.00522024280573,0.3504328332611699,0.7378106724982169,306.0,-3.0,-2.0,-0.12220299385913336,-0.12220299385913336,0.006781045751633741,1.052395120855067,-0.003745358701666812,-7.948026158444144e-05,-6.0,-3.0,0.2842721562690542,0.2842721562690542,-0.02265795206971788,0.05691684996247659,-0.0023644270716474125,-4.573857862177899e-05,-5.0,-6.970000000001164,0.20213191435738054,0.20213191435738054,-0.01821895424836839,1.0493233124742858,0.002739451865405862,9.344800624977445e-05,0,0
203,459.0,526.5699999999997,39744.0,155.16160362717656,155.16160362717656,21.98009259259259,196.75163784963817,0.3518678799666215,0.7378123005231222,306.0,4.0,0.569999999999709,0.15132990777397026,0.15132990777397026,-0.0467047930283222,-1.2535823931675623,0.0014350467054515814,1.6280249053313156e-06,1.0,-1.430000000000291,0.029126913914836905,0.029126913914836905,-0.03992374727668846,-0.20118727231249522,-0.0023103119962152308,-7.785223667911012e-05,-1.0,0.569999999999709,0.7014958168859948,0.7014958168859948,-0.09291938997821347,-0.8456694093332828,0.003150053019069954,-7.545090968308354e-05,0,0
204,460.0,534.0,39967.0,153.6146786584502,153.6146786584502,21.951797385620914,198.1166851844196,0.3479105834628824,0.7379603183347415,306.0,1.0,7.430000000000291,-1.5469249687263584,-1.5469249687263584,-0.02829520697167709,1.3650473347814227,-0.003957296503739105,0.0001480178116193276,5.0,8.0,-1.3955950609523882,-1.3955950609523882,-0.07499999999999929,0.11146494161386045,-0.0025222497982875236,0.0001496458365246589,-1.0,5.0,-1.111322904683334,-1.111322904683334,-0.09765795206971717,0.16838179157633704,-0.004886676869934936,0.00010390725790287991,0,0
205,461.0,530.0,40141.0,155.59477505923473,155.59477505923473,22.019553376906316,198.12204506702494,0.353093279776581,0.7379603428778305,306.0,1.0,-4.0,1.9800964007845323,1.9800964007845323,0.06775599128540222,0.005359882605347366,0.005182696313698609,2.4543089005568675e-08,2.0,3.430000000000291,0.4331714320581739,0.4331714320581739,0.03946078431372513,1.37040721738677,0.0012253998099595043,0.00014804235470833316,3.0,2.0,0.4622983459730108,0.4622983459730108,-0.0004629629629633314,1.1692199450742748,-0.0010849121862557265,7.019011802922304e-05,0,0
206,456.0,524.0,40379.0,154.9041477450258,154.9041477450258,22.042538126361656,196.93602379728915,0.347891773081232,0.737870543221243,306.0,-5.0,-6.0,-0.690627314208939,-0.690627314208939,0.02298474945533968,-1.1860212697357895,-0.005201506695349023,-8.97996565875081e-05,-4.0,-10.0,1.2894690865755933,1.2894690865755933,0.0907407407407419,-1.180661387130442,-1.881038165041371e-05,-8.977511349850253e-05,1.0,-2.0,-0.10612597437679483,-0.10612597437679483,0.01574074074074261,-1.0691964455165817,-0.0025410601799379373,5.987072302615637e-05,0,0
207,460.0,534.0,40761.0,154.16139462999817,154.16139462999817,21.981862745098038,198.2997849551698,0.3451172731426461,0.7378863061175627,306.0,4.0,10.0,-0.7427531150276252,-0.7427531150276252,-0.06067538126361782,1.3637611578806457,-0.0027744999385858615,1.576289631965988e-05,-1.0,4.0,-1.4333804292365642,-1.4333804292365642,-0.03769063180827814,0.1777398881448562,-0.007976006633934885,-7.403676026784822e-05,1.0,7.430000000000291,-1.0002089971783903,-1.0002089971783903,0.0017701525054469869,1.5481471055316263,-0.00675060682397538,7.400559444048493e-05,0,0
208,457.0,525.0,41420.0,155.18778229892948,155.18778229892948,21.913643790849672,197.57838281504257,0.34537858744642946,0.738109642384099,306.0,-3.0,-9.0,1.0263876689313065,1.0263876689313065,-0.06821895424836555,-0.7214021401272248,0.0002613143037833443,0.00022333626653636696,1.0,1.0,0.2836345539036813,0.2836345539036813,-0.12889433551198337,0.6423590177534209,-0.0025131856348025172,0.00023909916285602684,-3.0,-9.0,1.5731036404792746,1.5731036404792746,-0.03815359477124147,-0.5383023693770213,-0.002531996016452931,0.0001493240493575243,0,0
209,460.0,531.0,41874.0,154.18041322565404,154.18041322565404,22.159694989106754,197.13694195852042,0.3473149505265023,0.7382154008921455,306.0,3.0,6.0,-1.0073690732754415,-1.0073690732754415,0.24605119825708144,-0.44144085652214926,0.0019363630800728338,0.0001057585080465051,0.0,-3.0,0.019018595655865056,0.019018595655865056,0.1778322440087159,-1.162842996649374,0.002197677383856178,0.00032909477458287206,-1.0,1.0,-1.4143618335806991,-1.4143618335806991,0.14014161220043775,-0.9851031085045179,-0.0057783292500787065,0.00025505801431502384,0,0
210,459.0,529.0,41083.0,156.16997633767423,156.16997633767423,22.276443355119824,200.43016667073255,0.3543881097580392,0.7381381369104573,306.0,-1.0,-2.0,1.9895631120201926,1.9895631120201926,0.11674836601306993,3.2932247122121225,0.007073159231536896,-7.72639816882803e-05,2.0,4.0,0.9821940387447512,0.9821940387447512,0.36279956427015136,2.8517838556899733,0.00900952231160973,2.8494526358224803e-05,3.0,5.0,1.2658285926484325,1.2658285926484325,0.233905228758168,3.494142873443394,0.006496336676807213,0.00026759368921425164,0,0
211,457.0,529.0,40785.0,156.90049497959822,156.90049497959822,22.054357298474944,198.3954172241335,0.35075783913509145,0.7379740079243978,306.0,-2.0,0.0,0.7305186419239931,0.7305186419239931,-0.2220860566448799,-2.0347494465990508,-0.00363027062294774,-0.00016412898605944193,-3.0,-2.0,2.7200817539441857,2.7200817539441857,-0.10533769063180998,1.2584752656130718,0.0034428886085891564,-0.00024139296774772223,-3.0,-5.0,2.7391003496000508,2.7391003496000508,0.07249455337690591,0.0956322689636977,0.005640565992445334,8.770180683514983e-05,0,0
212,458.0,526.0,39741.0,155.52645388421138,155.52645388421138,22.04817538126362,198.37662957571328,0.3458783340326447,0.7378069731145124,306.0,1.0,-3.0,-1.3740410953868434,-1.3740410953868434,-0.006181917211325327,-0.018787648420214964,-0.0048795051024467795,-0.00016703480988544683,-1.0,-3.0,-0.6435224534628503,-0.6435224534628503,-0.22826797385620523,-2.0535370950192657,-0.00850977572539452,-0.00033116379594488876,1.0,1.0,0.3386715852819009,0.3386715852819009,0.13453159041394613,0.7982467606707075,0.0004997465862152106,-0.00030266926958666396,0,1
213,466.0,543.0,38618.0,155.81102171436459,155.81102171436459,22.11318082788671,198.676648353343,0.3465937339014632,0.7378878986913394,306.0,8.0,17.0,0.2845678301532075,0.2845678301532075,0.06500544662308982,0.30001877762973095,0.0007153998688185226,8.092557682704005e-05,9.0,14.0,-1.0894732652336359,-1.0894732652336359,0.0588235294117645,0.281231129209516,-0.004164105233628257,-8.610923305840679e-05,6.0,12.0,1.6306084887105499,1.6306084887105499,-0.04651416122004548,1.5397063948225878,-0.0007212166250391006,-0.000327502200806129,1,0
214,467.0,536.6999999999971,37831.0,155.60083525563684,155.60083525563684,21.99929193899782,197.78953909634072,0.3478402867445141,0.7378561438298693,306.0,1.0,-6.30000000000291,-0.21018645872774755,-0.21018645872774755,-0.11388888888888715,-0.8871092570022938,0.0012465528430509187,-3.1754861470112417e-05,9.0,10.69999999999709,0.07438137142545997,0.07438137142545997,-0.04888344226579733,-0.5870904793725629,0.0019619527118694413,4.917071535692763e-05,8.0,7.69999999999709,-0.5691410820373903,-0.5691410820373903,-0.27715141612200256,-2.6406275743918286,-0.006547823013525078,-0.00028199308058796113,0,0
215,466.0,536.0,38619.0,154.86992881884788,154.86992881884788,22.020561002178646,197.93439570755717,0.3444135052246778,0.7377902483628467,306.0,-1.0,-0.6999999999970896,-0.7309064367889562,-0.7309064367889562,0.021269063180824332,0.1448566112164542,-0.0034267815198363305,-6.589546702262528e-05,0.0,-7.0,-0.9410928955167037,-0.9410928955167037,-0.09261982570806282,-0.7422526457858396,-0.0021802286767854118,-9.765032849273769e-05,9.0,7.0,-2.0305661607503396,-2.0305661607503396,-0.03379629629629832,-0.4610215165763236,-0.006344333910413669,-0.00018375956155114448,0,0
216,468.0,536.0,38785.0,155.22797025843047,155.22797025843047,22.01484204793028,198.01613099501742,0.3433521151311964,0.7378678945154925,306.0,2.0,0.0,0.3580414395825926,0.3580414395825926,-0.005718954248365549,0.08173528746024772,-0.0010613900934813847,7.76461526458272e-05,1.0,-0.6999999999970896,-0.37286499720636357,-0.37286499720636357,0.015550108932458784,0.22659189867670193,-0.004488171613317715,1.1750685623201917e-05,10.0,10.0,-0.2984836257809036,-0.2984836257809036,-0.033333333333338544,-0.36049858069586094,-0.002526218901448274,6.092140098012955e-05,0,0
217,466.0,535.0,39733.0,155.06727645241546,155.06727645241546,21.939133986928105,197.93340461180776,0.34146021844527535,0.7378208921625723,306.0,-2.0,-1.0,-0.16069380601501848,-0.16069380601501848,-0.07570806100217453,-0.08272638320966053,-0.0018918966859210462,-4.7002352920211266e-05,0.0,-1.0,0.19734763356757412,0.19734763356757412,-0.08142701525054008,-0.000991095749412807,-0.002953286779402431,3.064379972561593e-05,0.0,-8.0,-0.7437452619491296,-0.7437452619491296,-0.1740468409586029,-0.7432437415352524,-0.005133515456187843,-6.700652876712176e-05,0,0
218,466.0,533.0,39033.0,154.34020336694698,154.34020336694698,21.956072984749454,198.28379002076292,0.3416872075882181,0.7377917525035883,306.0,0.0,-2.0,-0.7270730854684757,-0.7270730854684757,0.016938997821348778,0.35038540895516235,0.000226989142942724,-2.9139658983989847e-05,-2.0,-3.0,-0.8877668914834942,-0.8877668914834942,-0.058769063180825754,0.2676590257455018,-0.0016649075429783222,-7.614201190420111e-05,-1.0,-3.6999999999970896,-1.2606318886898578,-1.2606318886898578,-0.04321895424836697,0.49425092442220375,-0.006153079156296037,-6.43913262809992e-05,0,1
219,466.0,541.0,39624.0,154.9064958172692,154.9064958172692,21.86557734204793,197.69014940560984,0.34477136915192647,0.7378564683440464,306.0,0.0,8.0,0.5662924503222087,0.5662924503222087,-0.09049564270152288,-0.5936406151530775,0.0030841615637083875,6.471584045808498e-05,0.0,6.0,-0.16078063514626706,-0.16078063514626706,-0.0735566448801741,-0.24325520619791519,0.0033111507066511114,3.5576181474095137e-05,0.0,5.0,0.03656699842130706,0.03656699842130706,-0.15498366013071418,-0.244246301947328,0.00035786392724868055,6.621998119971106e-05,1,1
220,467.0,539.0,38962.0,154.31376129850577,154.31376129850577,21.88319716775599,197.09425809403513,0.34422226891921887,0.7378002818113838,306.0,1.0,-2.0,-0.5927345187634216,-0.5927345187634216,0.017619825708059977,-0.595891311574718,-0.0005491002327076,-5.6186532662594324e-05,1.0,6.0,-0.026442068441212996,-0.026442068441212996,-0.0728758169934629,-1.1895319267277955,0.0025350613310007875,8.52930779549066e-06,-1.0,3.0,-0.9142089599247072,-0.9142089599247072,-0.13164488017428866,-0.9218729009822937,0.0008701537880224652,-6.761270410871045e-05,1,0
221,463.0,531.0,39011.0,154.2885831036079,154.2885831036079,21.794689542483656,197.36135799308488,0.344676409429138,0.737664735005572,306.0,-4.0,-8.0,-0.025178194897875983,-0.025178194897875983,-0.08850762527233513,0.26709989904975373,0.0004541405099191542,-0.00013554680581184808,-3.0,-10.0,-0.6179127136612976,-0.6179127136612976,-0.07088779956427516,-0.32879141252496424,-9.495972278844578e-05,-0.0001917333384744424,-3.0,-4.0,-0.7786933488075647,-0.7786933488075647,-0.14444444444444926,-0.5720466187228794,0.0032161909838626657,-0.00015615715700034727,0,0
222,466.0,536.0,38734.0,153.9930285983449,153.9930285983449,21.754384531590414,197.4788645579147,0.3430085171397461,0.737763358876596,306.0,3.0,5.0,-0.29555450526299865,-0.29555450526299865,-0.0403050108932419,0.11750656482982436,-0.0016678922893919035,9.862387102410608e-05,-1.0,-3.0,-0.32073270016087463,-0.32073270016087463,-0.12881263616557703,0.3846064638795781,-0.0012137517794727493,-3.6922934787742e-05,0.0,3.0,-0.3471747686020876,-0.3471747686020876,-0.20168845315903994,-0.8049254628482174,0.0013213095515280382,-2.8393626992251342e-05,0,1
223,467.0,539.8600000000006,38415.0,154.4522039586203,154.4522039586203,21.731045751633985,197.15943126966047,0.34459193423836115,0.7377451627083074,306.0,1.0,3.860000000000582,0.4591753602753954,0.4591753602753954,-0.02333877995642908,-0.31943328825423123,0.0015834170986150364,-1.8196168288686643e-05,4.0,8.860000000000582,0.16362085501239676,0.16362085501239676,-0.06364379084967098,-0.20192672342440687,-8.447519077686705e-05,8.042770273541944e-05,1.0,-1.139999999999418,-0.45429185864890087,-0.45429185864890087,-0.13453159041394613,-0.5307181359493711,-0.00017943491356531283,-0.00011130563573902297,1,0
224,464.0,527.1200000000026,39189.0,153.909006433106,153.909006433106,21.79193899782135,197.04515693806025,0.34384551066561425,0.737729674850414,306.0,-3.0,-12.739999999997963,-0.5431975255143016,-0.5431975255143016,0.06089324618736569,-0.11427433160022815,-0.0007464235727469015,-1.5487857893403678e-05,-2.0,-8.87999999999738,-0.08402216523890615,-0.08402216523890615,0.03755446623093661,-0.4337076198544594,0.0008369935258681349,-3.368402618209032e-05,-3.0,-11.87999999999738,-0.4047548653997808,-0.4047548653997808,-0.09125816993464042,-0.049101155974881294,-0.00037675825360461435,-7.060696096983232e-05,0,0
225,466.0,538.0,38830.0,153.97430463744175,153.97430463744175,21.782734204793027,197.06538446579654,0.3445323393246114,0.7377847768122854,306.0,2.0,10.87999999999738,0.06529820433576106,0.06529820433576106,-0.009204793028324332,0.02022752773629577,0.0006868286589971628,5.510196187141769e-05,-1.0,-1.860000000000582,-0.4778993211785405,-0.4778993211785405,0.05168845315904136,-0.09404680386393238,-5.959491374973869e-05,3.9614103978014015e-05,3.0,7.0,-0.31427846616614374,-0.31427846616614374,-0.01195533769062962,-0.29597352728833926,-0.00014407010452660574,0.00012004180671343345,0,0
